job_id,title,company,experience,salary,location,posted_date,openings,applicants,job_description,skills,job_url,apply_type,apply_link,application_status,questions_asked
011225501107,AI Engineer,"Syngenta
4.21065 Reviews",,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 24,"Accountabilities

AI Solution Architecture & Implementation
Architect production-ready AI solutions integrating generative models with enterprise systems
Design intelligent workflows combining generative AI, computer vision, and speech recognition
Build hybrid architectures merging rule-based logic with LLMs
Develop scalable Agentic AI implementations using AWS Bedrock and Langgraph platforms
Create data pipelines, feature stores, and model serving architectures
Advanced LLM Integrations
Implement advanced prompt engineering: chain-of-thought, zero-shot/few-shot learning, constitutional AI
Build sophisticated RAG systems with vector databases
Design agentic AI using function calling, tool use, and autonomous frameworks (LangChain, LlamaIndex)
Deploy custom generative applications via Gen AI Platforms and Assistants API
Develop multi-modal solutions: GPT for (vision), DALL-E (images), Whisper (speech), Codex (code)
MLOps & Production Deployment
Deploy high throughput inference systems with auto-scaling on SageMaker Endpoints
Implement CI/CD pipelines for AI using SageMaker Pipelines and Databricks Workflows
Build monitoring systems: model drift detection, performance analytics, cost optimization
Ensure AI security: prompt injection prevention, adversarial robustness, PII protection, Data leakage
Establish model governance: version control, audit trails, compliance frameworks
Technical Leadership & Strategy
Lead AI transformation initiatives with clear KPIs and success metrics
Mentor engineers and data scientists on AI best practices and architectural patterns
Research and pilot emerging AI technologies and frameworks
Develop AI governance frameworks addressing ethics, bias mitigation, and responsible AI
Create ROI models and business cases for AI investments
Create, execute and enforce solutions blueprint

Knowledge, experience & capabilities

Required:

Masters/PhD in Computer Science (AI/ML specialization) or Data Science or related field
7+ years enterprise software development, solution engineering, or AI/ML consulting
3+ years production experience with Large Language Models and generative AI
2+ years hands-on experience with AWS Bedrock (training, deployment, pipelines, feature store)
2+ years hands-on experience with Langgraph, LangChain, Bedrock or Agentic AI frameworks
Proven track record delivering complex AI projects from conception to production

Preferred:

AWS Certified Solutions Architect Professional or Machine Learning Specialty
OpenAI API certification or equivalent demonstrated expertise

Agentic AI Technical Expertise -

Agent Design Patterns: Expertise in architecting multi-agent systems with clear role definitions, communication protocols, and coordination strategies; implementing ReAct (Reasoning + Acting), Plan-and-Execute, and Reflection patterns; and designing stateful agent workflows using LangGraph with checkpointing, error handling, and fallback mechanisms.
Knowledge & Context Management: Proficient in designing RAG architectures for agent knowledge access, including chunking strategies, embedding selection, retrieval optimization, and context window management; implementing agent memory systems (short-term, long-term, semantic, and episodic memory); and creating knowledge base governance for version control, access policies, and content validation.
Agent Observability & Governance: Skilled in establishing monitoring and evaluation frameworks for agent performance, accuracy, latency, and cost; implementing responsible AI controls including bias detection, hallucination mitigation, PII protection, and content filtering; and creating feedback loops for continuous agent improvement and human-in-the-loop validation.

Business & Leadership Skills

Translate complex AI concepts into business value for C-level executives
Lead cross-functional teams (3-8 engineers, architects)
Conduct architecture reviews and drive technical decision-making
Facilitate workshops, design sprints, and requirements gathering
Build trusted advisor relationships with stakeholders
Develop business cases with ROI projections and risk assessments.
7+ years of hands-on experience in AI/ML engineering or related roles
Proven track record of deploying models to production environments
Proficiency in Python
Excelent understanding of AWS cloud architecture including Sagemaker and Bedrock
Ability to use identify and re-use GitHub projects to solve business problems
Experience working with cross-functional teams and translating business needs into technical solutions
Demonstrated ability to manage multiple projects and deliver results in agile environments

Bachelors or Masters degree in informatics, computer science, or a related AI field.","Key Skills
Solution architectureVersion controlConsultingMachine learningAgileAnalyticsMonitoringPythonAuditing",https://www.naukri.com/job-listings-ai-engineer-syngenta-global-pune-7-to-12-years-011225501107,external_popup,https://jobs.smartrecruiters.com/oneclick-ui/company/SyngentaGroup/publication/ffbd8995-4f71-4031-bd83-514d6584cf6c?dcr_ci=SyngentaGroup&_gl=1*g52wub*_ga*MTc1MjQ2Mzc4Ni4xNzcwMDIxNTky*_ga_P55GNCZ3RS*czE3NzAwMjE1OTEkbzEkZzAkdDE3NzAwMjE1OTEkajYwJGwwJGgw,popup_detected,no
120126008288,AI Engineer,Naukri Expert Assist,,,,Posted: 3 weeks ago,Openings: 2,Applicants: 100+,"Your skills and experience that will help you excel:

Artificial Intelligence & Machine Learning

Strong understanding of machine learning algorithms, deep learning, NLP, and reinforcement learning.

Experience fine-tuning and deploying LLMs (e.g., GPT, BERT, Gemini) for enterprise IT automation.

Ability to integrate PyTorch/TensorFlow/Keras models into production systems with monitoring and performance optimization

Programming & Development

Python: Demonstrate ability to build and deploy production-grade Python applications with proficiency in model development, data manipulation, and automation using libraries such as NumPy, pandas, scikit-learn, matplotlib, and PyTorch

Data Engineering & Cloud Solutions

Hands-on experience deploying AI workloads on Azure ML or GCP Vertex AI, including containerization, orchestration (Kubernetes), and monitoring

Knowledge of data pipelines, warehousing, and cloud storage solutions.

Familiarity with Kubernetes, microservices, and event-driven architecture.

Workplace Technology & ITSM

Exposure to platforms like ServiceNow, Nexthink and workplace automation use cases.

Familiarity with digital workplace solutions, ticketing systems, and service desk automation.

Preferred Qualifications (Good to Have)

Experience in .NET development for building and integrating workplace applications.

Familiarity with SQL databases and database optimization.

Hands-on exposure to ITSM workflows and process automation in ServiceNow or similar platforms.","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Generative AiMachine LearningPython
Natural Language ProcessingRAGLLMDeep Learning",https://www.naukri.com/job-listings-ai-engineer-naukri-expert-assist-mumbai-pune-6-to-10-years-120126008288,inline_apply,https://www.naukri.com/job-listings-ai-engineer-naukri-expert-assist-mumbai-pune-6-to-10-years-120126008288,inline_form,yes
301225501944,AI Engineer,"Quarks Technosoft
3.4119 Reviews",,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 20,""">AI Engineer


5-8 Years
Bengaluru, Pune, Noida







Agentic AI


NodeJs


Typescript










Job Summary





We are looking for an experienced AI Agent & RAG Engineer to design and build intelligent AI agents and Retrieval-Augmented Generation (RAG) systems. The ideal candidate will have strong hands-on experience with Node.js and TypeScript, agentic AI frameworks, and modern LLM-based architectures. You will work on building scalable, production-grade AI workflows that integrate semantic search, vector databases, and large language models.





Key Responsibilities









Design, develop, and deploy AI agents and RAG-based applications.








Build and optimize agent workflows using agentic frameworks (e.g., Mastra AI or similar).








Implement Retrieval-Augmented Generation (RAG) pipelines with vector databases and semantic search.








Integrate and orchestrate LLMs (OpenAI, Anthropic, etc.) within application workflows.








Develop backend services using Node.js and TypeScript.








Evaluate and integrate vector databases (Pinecone, Weaviate, FAISS, Chroma, etc.).








Optimize prompt engineering, embeddings, and retrieval strategies for accuracy and performance.








Collaborate with product and engineering teams to translate business requirements into AI-driven solutions.








Leverage agent-assisted coding tools (Cursor, GitHub Copilot, Cline, Codex, etc.) to improve development efficiency.








Ensure best practices for scalability, security, and observability in AI systems.









Required Skills & Qualifications









Strong hands-on experience with Node.js and TypeScript.








Proven experience building AI agents and RAG systems.








Familiarity with Mastra AI or similar agentic frameworks.








Deep understanding of RAG architecture, embeddings, and semantic search.








Experience with vector databases and retrieval systems.








Strong knowledge of LLM integration and prompt engineering.








Experience using AI-powered developer tools (Cursor, Copilot, Cline, Codex, etc.).








Solid understanding of REST APIs and backend system design.









Nice to Have









Experience with cloud platforms (AWS, GCP, Azure).








Knowledge of MLOps or LLMOps practices.








Experience building evaluation pipelines for LLM outputs.








Familiarity with frontend frameworks for AI-powered applications.","Key Skills
BackendgithubFront endArchitectureCodingGCPCloudJavascriptSystem designAWS",https://www.naukri.com/job-listings-ai-engineer-quarks-pune-5-to-8-years-301225501944,external_popup,https://www.qtsolv.com/career-details/?jobid=1440,popup_detected,yes
151225500190,AI Engineer,"Onit
4.433 Reviews",,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 24,"Role Summary:
The AI Engineer will focus on developing, deploying, and maintaining solutions that use AI to drive operational efficiencies within a corporate environment. This includes automation workflows, AI agents and other AI-driven solutions. This role requires a strong grasp of AI concepts, such as ML and NLP, proficiency with AI frameworks and tools, and experience working with large datasets. The role also requires experience applying AI to solve practical business problems and addressing real-world challenges such as scalability and performance. The AI Engineer will collaborate closely with other operational areas to ensure solutions are effectively integrated and utilized across the organization.
Key Responsibilities:
Design, build, and deploy AI agents and solutions to automate repetitive tasks and processes.
Collaborate with Operations, IT and business analysts to identify opportunities and deliver desired outcomes.
Continuously monitor and improve the performance of AI agents/solutions to ensure they meet business needs.
Conduct training sessions and create documentation to educate business units on the use of AI.
Evaluate and implement AI tools and technologies to enhance our AI capabilities and agent platform.
Ensure compliance with ethical, data privacy and security standards .
Required Skills:
6+ years of proven experience in developing and deploying business solutions and working with AI technology.
Strong programming skills in languages such as Python, Node.JS , JavaScript, React.
Experience with machine learning frameworks and tools (e.g., TensorFlow, PyTorch).
Excellent problem-solving and analytical skills.
Strong communication skills and the ability to work collaboratively in a team environment.
Familiarity with data privacy and security considerations in AI applications.
Nice to have:
Experience in a corporate or enterprise environment.
Knowledge of business process automation and optimization.
Certification in AI or related technologies.
Understanding of Microsoft Copilot Studio, Power Apps, and Power BI.
Qualifications:
Bachelors or Master s degree in Computer Science, Artificial Intelligence, or equivalent in-situ experience.","Key Skills
Computer scienceBusiness processProcess automationArtificial IntelligenceMachine learningmicrosoftBusiness solutionsOperationsPythonRecruitment",https://www.naukri.com/job-listings-ai-engineer-onit-pune-6-to-11-years-151225500190,external_popup,https://jobs.lever.co/onit/37aabc14-539a-44bd-9357-6e347aed8021,popup_detected,no
300126501695,AI/Machine Learning Engineer,"Assetone
4.07 Reviews",,,,Posted: 2 days ago,Openings: 1,Applicants: 50+,"Developer
Job Type : Full Time
Job Location : Pune
Exp : 2 to 6 years
Seeking an AI/machine learning expert to help mature the capabilities of our AI solutions.
The ideal candidate will be able to apply predictive models and must possess strong software skills, expert mathematical skills, strong analytical skills, and excellent communication skills.
A certification in Machine Learning would be a plus.
Knowledge of Algorithm Development, Machine Learning, Computer Vision, Image Segmentation, Image Processing, 3D Modeling, Object Detection.
Deep understanding of statistics and experience with machine learning algorithms/techniques. Proven programming skills, in particular Python, strong experience with DL frameworks such as Tensorflow, Torch and others.
Scientific expertise and real-world experience in deep learning.
Experience in applying machine learning techniques to real-world problems in a production environment/ AWS/ Azure cloud
Experience on Anaconda Enterprise platform.
Experience is build & deploy machine-learning models at scale on Kubernetes or equivalent.
Experience in building distributed deep learning models leveraging GPUs.
Passion for solving challenging analytical problems.","Key Skills
Analytical skillsComputer visiondeep learning3D modelingImage processingAnalyticalMachine learningAlgorithm developmentProgrammingPython | Analytical skills",https://www.naukri.com/job-listings-ai-machine-learning-engineer-assetone-pune-2-to-6-years-300126501695,external_popup,https://assetone.net/ai_developer.html,popup_detected,yes
210126502925,Machine Learning Engineer,Sofzenix It Solutions Llp,,,,Posted: 1 week ago,Openings: 1,Applicants: 100+,"Design and develop scalable data pipelines for large datasets.
Fine-tune existing models to improve performance and accuracy.
Develop and implement automated testing frameworks to ensure high-quality deliverables.
Collaborate with cross-functional teams to integrate machine learning models into larger systems.
Optimize model performance using hyperparameter tuning and other techniques.
Ensure compliance with industry standards and best practices in machine learning.


Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying.","Key Skills
hivepythondata analysisnatural language processingdata warehousingdata pipelinemachine learningartificial intelligencesqlpandasdeep learningtableaudata sciencesparkgcpkafkacomputer visiondata visualizationhadoopawsbig dataetl",https://www.naukri.com/job-listings-machine-learning-engineer-sofzenix-it-solutions-llp-remote-2-to-5-years-210126502925,external_popup,https://www.sofzenix.in/hiring.html#open-roles,popup_detected,no
310126501188,Machine Learning Engineer,"NICE
4.414 Reviews",,,,Posted: 1 day ago,Openings: 1,Applicants: 50+,"At NiCE, we don t limit our challenges. We challenge our limits. Always. We re ambitious. We re game changers. And we play to win. We set the highest standards and execute beyond them. And if you re like us, we can offer you the ultimate career opportunity that will light a fire within you.




So, what s the role all about




We are looking for a Machine Learning Engineer to join our AI Engineering team, focusing on building and operationalizing AI/ML and Generative AI solutions. In this role, you will design and implement robust software systems that enable MLOps and GenAI Ops workflows, ensuring scalable, secure, and efficient deployment of AI models and applications. You will work closely with data scientists, prompt engineers, and cloud specialists to deliver production-grade AI services using Azure AI and AI Foundry.




How will you make an impact





2-4yrs experience in Design and implement GenAI Ops pipelines for LLM deployment, fine-tuning, and inference optimization.


Automate prompt lifecycle management, versioning, and evaluation.


Integrate Azure AI services and AI Foundry for scalable GenAI solutions.


Build CI/CD workflows for LLM-based applications, including containerization and orchestration.


Implement observability and monitoring for LLM performance, latency, and hallucination detection.


Collaborate with Data Scientists and Prompt Engineers to streamline GenAI workflows.


Ensure compliance with Responsible AI, data privacy, and model governance.





Have you got what it takes





Cloud Platforms: Strong experience with Azure AI, Azure ML, and Azure DevOps.


GenAI Tools: Hands-on with AI Foundry, OpenAI/Azure OpenAI APIs, or similar platforms.


Programming: Proficiency in .Net or Python; experience with prompt engineering frameworks.


CI/CD: Familiarity with Azure DevOps pipelines, Docker, Kubernetes.


Monitoring: Knowledge of LLM observability tools and metrics for GenAI (e.g., prompt success rate, token usage).


Understanding of MLOps principles and GenAI Ops best practices.





Qualifications:





Bachelor s or master s degree in computer science or a related field.


Experience with fine-tuning LLMs and embedding models.


Knowledge of vector databases (e.g., PostgressPGE Vector, Azure Cognitive Search).


Familiarity with RAG (Retrieval-Augmented Generation) architectures.





What s in it for you




Join an ever-growing, market disrupting, global company where the teams comprised of the best of the best work in a fast-paced, collaborative, and creative environment! As the market leader, every day at NiCE is a chance to learn and grow, and there are endless internal career opportunities across multiple roles, disciplines, domains, and locations. If you are passionate, innovative, and excited to constantly raise the bar, you may just be our next NiCEr!




Enjoy NiCE-FLEX!




At NiCE, we work according to the NiCE-FLEX hybrid model, which enables maximum flexibility: 2 days working from the office and 3 days of remote work, each week. Naturally, office days focus on face-to-face meetings, where teamwork and collaborative thinking generate innovation, new ideas, and a vibrant, interactive atmosphere.




Requisition ID: 9158
Reporting into: Tech Manager
Role Type: Software Engineer







About NiCE




NICE Ltd. (NASDAQ: NICE) software products are used by 25,000+ global businesses, including 85 of the Fortune 100 corporations, to deliver extraordinary customer experiences, fight financial crime and ensure public safety. Every day, NiCE software manages more than 120 million customer interactions and monitors 3+ billion financial transactions.




Known as an innovation powerhouse that excels in AI, cloud and digital, NiCE is consistently recognized as the market leader in its domains, with over 8,500 employees across 30+ countries.




NiCE is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, age, sex, marital status, ancestry, neurotype, physical or mental disability, veteran status, gender identity, sexual orientation or any other category protected by law.","Key Skills
Computer scienceUsageorchestrationdevopsMachine learningCloudFlexdata privacyMonitoringPython",https://www.naukri.com/job-listings-machine-learning-engineer-nice-pune-2-to-4-years-310126501188,external_popup,https://job-boards.eu.greenhouse.io/nice/jobs/4708073101?gh_jid=4708073101,popup_detected,yes
220623500177,Machine Learning Engineer,"TAC Security
3.130 Reviews",,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 100+,"Ensures software applications are built with quality while conforming to corporate and regulatory processes and practices by

Performing requirements analysis, proactively identifying deficiencies, ambiguities, and outstanding questions

Identifying and communicating clear distinctions between business requirements, design, and implementation constructs

Following established software patterns and development processes

Writing simple concise unit tests with appropriate code coverage

Identifying, documenting, and communicating steps to reproduce and workarounds for bugs

Identifying gaps and deficiencies in requirements, design, development, testing, support processes

Delivering tested code inconsistently timely fashion with a high degree of efficiency and a low frequency of bugs (or reopened bugs)

Identifying design alternatives, questions, and tradeoffs

Identifying gaps, problems, and weaknesses in software solutions by performing code and design reviews


SKILLS YOU HAVE

Technology: Data Science, Deep Learning, ML, Data Analytics, Data Visualization.

Other tools and Packages: Matplotlib, Seaborn, MySQL-Python, Scikit-Learn, Flask

Big Data Framework:","Key Skills
SANdeep learningArtificial IntelligenceMySQLMachine learningData analyticsdata visualizationVulnerability managementbig dataPython",https://www.naukri.com/job-listings-machine-learning-engineer-tac-security-mumbai-pune-2-to-7-years-220623500177,external_popup,https://tacsecurity.com/machine-learning-engineer/,popup_detected,no
090224500861,Machine Learning Engineer,Aidaptive,,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 100+,"Minimum qualifications:

Bachelor's degree in Computer Science, Mathematics, or equivalent practical experience.
Python development experience for modeling.
Experience with deep learning frameworks including TensorFlow and other machine learning libraries

Preferred qualifications:

Master's or PhD degree in Computer Science, Artificial Intelligence, Machine Learning, or related technical field.
Experience in building, deploying, and improving machine learning models and algorithms in real-world products.
Experience with one or more of the following: natural language processing, computer vision, recommendation systems or similar.

Responsibilities:

Develop solutions for real world, large scale problems.
Design, develop, test, maintain and improve Machine Learning models.
Manage project priorities, deadlines, and deliverables.","Key Skills
Computer scienceComputer visiondeep learningArtificial IntelligenceMachine learningDeploymentNatural language processingManagementPythonTesting",https://www.naukri.com/job-listings-machine-learning-engineer-aidaptive-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-090224500861,external_popup,https://jarvis-ml.breezy.hr/p/10b6f47186e8-machine-learning-engineer,popup_detected,no
290425501301,Machine Learning Engineer,Micro1,,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 50+,"Job Title: Machine Learning Engineer
Job Type: Full-time, Contractor
About Us:
Our mission at micro1 is to match the most talented people in the world with their dream jobs
If you are looking to be at the forefront of AI innovation and work with some of the fastest-growing companies in Silicon Valley, we invite you to apply for a role
By joining the micro1 community, your resume will become visible to top industry leaders, unlocking access to the best career opportunities on the market
Job Summary:
Join our dynamic team as a Machine Learning Engineer dedicated to pushing the boundaries of AI technologies
We are seeking an insightful and innovative engineer to contribute to our ongoing project with a focus on end-to-end development and deployment of ML/AI solutions involving OCR technologies
Key Responsibilities
Design and implement scalable machine learning models and AI solutions
Develop, test, and deploy end-to-end ML pipelines with a focus on OCR technologies
Collaborate with cross-functional teams to understand project objectives and deliver impactful solutions
Ensure data integrity and proper data management using MongoDB and other tools
Analyze and improve the efficiency, scalability, and stability of deployed models
Document and communicate project progress, highlighting technical challenges and solutions
Stay updated with the latest advancements in machine learning, AI, and OCR technologies
Deployment on AWS environment
Model training
Reinforced learning
Required Skills and Qualifications
Proficiency in Python and its libraries for machine learning
Strong understanding and practical experience with machine learning algorithms and AI principles
Proven experience with MongoDB for data management and integration
Excellent written and verbal communication skills, demonstrating the ability to convey technical concepts clearly
Experience in the complete development and deployment lifecycle of an ML/AI project
Capacity to work independently and collaboratively in a remote environment
Preferred Qualifications
Experience with Optical Character Recognition (OCR) technologies
Familiarity with cloud platforms and deploying models on cloud infrastructure
Previous experience in building models for large-scale data applications
Show more Show less","Key Skills
machine learning algorithmsmachine learningawsmongodbartificial intelligencecommunication skillsml | communication skills",https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501301,external_popup,https://jobs.micro1.ai/post/79a04cae-856d-47c1-a25d-2c31f67cb040,popup_detected,yes
030524501412,Machine Learning Engineer (Speech) - AI,"Level Ai
2.89 Reviews",,,,Posted: 3+ weeks ago,Openings: 1,Applicants: 100+,"As a critical member of the team, your work will be cutting-edge technologies and will play a high-impact role in shaping the future of AI-driven enterprise applications
You will directly work with people whove worked at Amazon, Facebook, Google, and other technology companies in the world
With Level AI, you will get to have fun, learn new things, and grow along with us
Roles and Responsibilities :
Work on problems arising in speech-to-text pipelines, such as voice activity detection, transcription, automatic speech recognition (ASR) speaker diarization (SD).
Train, deploy and maintain scalable speech-to-text pipeline to power Level AI s ASR engine.
Keep abreast with SOTA techniques in your area and exchange knowledge with colleagues.
Work with other team members to develop architecture & design of systems.
Ability to independently conduct experiments with model architectures, training schemes, and approaches proposed in ASR literature.
Work in an agile environment to deliver high-quality products.
Requirements :
Bachelors in Computer Science or Electrical Engineering or related fields.
Strong knowledge of Machine Learning fundamentals and Deep learning architectures like Transformer, Conformer etc.
Hands on experience on building CTC & Attention based encoder-decoder models for ASR.
Hands-on experience with Python, Linux and a Deep Learning framework like Pytorch/Tensorflow.
Strong software engineering abilities so as to convert research into production worthy deployments.
Experience in building text-to-speech (TTS) & punctuation restoration for ASR noisy transcripts is a plus.
Awareness of state of the art research in Speech & NLP domain is a must.","Key Skills
Computer scienceASRLinuxTranscriptionEnterprise applicationsMachine learningAgileInformation retrievalSiliconPython",https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-levelai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030524501412,external_popup,https://jobs.lever.co/levelai/78ddcdbd-4bd8-4187-b7d0-38fcb39c8232,popup_detected,no
310126501636,AI & Machine Learning Engineer,"Prudent Globaltech Solutions
4.15 Reviews",,,,Posted: 1 day ago,Openings: 1,Applicants: 100+,"About the Role
We are looking for a highly motivated AI & Machine Learning Engineer with strong expertise in modern AI technologies, including Large Language Models (LLMs). The role focuses on end-to-end AI and ML development, including designing, building, and deploying intelligent applications that leverage machine learning, LLMs, and retrieval-augmented generation (RAG) techniques.


The ideal candidate demonstrates strong Python development skills, hands-on experience working with LLMs, prompt engineering, and RAG-based application development, along with solid analytical thinking and the ability to communicate complex concepts effectively to both technical teams and business stakeholders.


Key Responsibilities
AI / ML & Document Intelligence
- Design and implement AI/ML solutions for document abstraction, classification, and information extraction from structured and unstructured documents (PDFs, scanned files, Office documents).
- Develop and optimize NLP, OCR, and transformer-based models for entity extraction, classification, and summarization.
- Build end-to-end document processing pipelines integrating OCR, ML inference, and post-processing rules.
- Continuously evaluate and improve model accuracy, performance, and reliability.


Software Engineering
- Develop clean, efficient, and scalable Python code following engineering best practices.
- Build and maintain RESTful APIs and microservices (e.g., FastAPI or similar frameworks).
- Ensure code quality through unit testing, logging, error handling, and observability.
- Collaborate with frontend teams (Angular/SPA or equivalent) for AI service integration.
Analytical & Problem Solving
- Analyze complex document layouts, content variability, and edge cases.
- Perform data exploration, feature engineering, and root-cause analysis of model failures.
- Translate business requirements and document rules into effective ML-based solutions.
Collaboration & Communication
- Work closely with product managers, architects, data engineers, and business stakeholders.
- Clearly explain AI model behavior, outputs, trade-offs, and limitations to non-technical audiences.
- Contribute to design reviews, sprint planning, demos, and technical documentation.


Required Qualifications
Technical Skills
- Strong proficiency in Python for data processing, ML development, and API building.
- Strong knowledge and hands-on experience with Large Language Models (LLMs).
- Experience building applications using Retrieval-Augmented Generation (RAG) patterns.
- Hands-on experience with prompt engineering and optimizing LLM outputs.
- Solid understanding of Machine Learning, NLP, and information extraction techniques.
- Hands-on experience with ML frameworks and libraries such as PyTorch, TensorFlow, scikit-learn, spaCy, Transformers, or equivalent.
- Experience working with OCR and document AI workflows.
- Familiarity with cloud-native development and REST-based architectures.
- Working knowledge of databases (SQL/NoSQL) and data pipelines.


Analytical Skills
- Strong analytical thinking and structured problem-solving ability.
- Ability to understand and model complex document structures and patterns.
- Experience measuring model performance using both technical and business-oriented metrics.


Communication & Professional Skills
- Strong verbal and written communication skills.
- Ability to collaborate effectively in cross-functional teams.
- Comfortable presenting technical ideas and AI outcomes to diverse audiences.


Preferred / Nice to Have
- Experience with cloud AI platforms (Azure, AWS, or GCP).
- Exposure to MLOps, model deployment, monitoring, and lifecycle management.
- Familiarity with vector databases and embedding-based search.
- Familiarity with security, authentication, and enterprise data governance standards.
- Experience working in Agile / Scrum environments.




Required Skills
LLM MySQL Artificial Intelligence Machine Learning","Key Skills
AnalyticalMySQLMachine learningData processingApplication developmentUnit testingMonitoringSQLPythonTechnical documentation",https://www.naukri.com/job-listings-ai-machine-learning-engineer-prudent-globaltech-solutions-private-limited-hyderabad-1-to-3-years-310126501636,external_popup,https://prudentglobaltech.keka.com/careers/jobdetails/125462,popup_detected,no
191225011067,Machine Learning Engineer,"Infiniti Research
3.4532 Reviews",,,,Posted: 3 days ago,Openings: 5,Applicants: 100+,"Al Engineer




Experience: 1-5 years




Key Skills:

OpenAI API, LangChain, Azure OpenAI, GPT-based Applications, Prompt Engineering, RAG

Pipelines, Python, Vector Databases (Pinecone / FAISS), Flask / FastAPI, Streamlit, REST

APIs, JSON Parsing, Data Security, Cloud Deployment (Azure / AWS).

Role Summary:

The Al Engineer will design and implement Al-powered capabilities such as intelligent

search, summarization, content generation, and conversational assistants. They will

leverage OpenAI APIs, LangChain, and vector databases to enable context-aware responses

and insights from structured and unstructured data. The role involves building modular,

production-ready AI pipelines integrated with backend systems and cloud infrastructure.

Responsibilities include designing RAG (Retrieval-Augmented Generation) workflows,

optimizing prompt performance, managing embeddings, and ensuring data privacy

compliance. The AI Engineer will work closely with data and frontend teams to integrate Al

seamlessly into the web application experience, including voice-based interactions and

podcast-style Al narrations. Strong understanding of NLP, Python-based microservices, and

performance optimization in cloud environments is essential.","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Artificial IntelligenceNatural Language ProcessingRetrieval Augmented GenerationMachine Learning
Prompt Engineering",https://www.naukri.com/job-listings-machine-learning-engineer-infiniti-research-bengaluru-2-to-5-years-191225011067,no_apply_button,,no_button_found,no
